,lin,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,cost,liked
0,https://www.zomato.com/pune/mix@36thewestinmundhwa,"Mix@36  The Westin
                                    ",Lounge,"The Westin, Mundhwa",4.2,707,,,"North Indian,Continental,Asian,Finger Food,",4300,"Coctails, Chaat, Beer"
1,https://www.zomato.com/pune/anganthewestinmundhwa,"angan  The Westin
                                    ",Fine Dining,"The Westin, Mundhwa",4.1,344,,,"North Indian,Mughlai,",3500,"Biryani, Veg Platter, Dal Mahani, Butter Chicen, Naan, Paneer Tia, ulfi"
2,https://www.zomato.com/pune/corianderitchenconradpunebundgarden,"Coriander itchen  Conrad Pune
                                    ",Fine Dining,"Conrad Pune, Bund Garden Road",4.5,541,,,"Mediterranean,Asian,North Indian,",3200,"Pasta, Panipuri, Waffles, Pizza, Salad, Chaat, Noodle"
3,https://www.zomato.com/pune/themaretthewestinmundhwa,"The Maret  The Westin
                                    ",Fine Dining,"The Westin, Mundhwa",4,55,,,"Asian,European,North Indian,",3200,"Vanilla Ice Cream, Chaat, Sushi"
4,https://www.zomato.com/pune/vandaagvivantapunehinjawadi,"Vandaag  Vivanta Pune
                                    ","Pub,Casual Dining","Vivanta Pune, Hinjewadi",3.9,113,,,"Finger Food,Continental,",3100,"Coctails, Beer, Peri Peri Chicen, Fish, Veg Platter"
5,https://www.zomato.com/pune/baantaohyattpuneyerawada,"Baan Tao  Hyatt Pune
                                    ",Fine Dining,"Hyatt Pune, Nagar Road",4.5,739,,,"Salad,Asian,Malaysian,Vietnamese,Thai,Chinese,",3000,"Sushi, Salad, Dumplings, Tom Yum Soup, Dimsum Lunch, Clear Soup, Chicen Dim Sum"
6,https://www.zomato.com/pune/zeeraconradpunebundgarden,"Zeera  Conrad Pune
                                    ",Fine Dining,"Conrad Pune, Bund Garden Road",4.1,159,,,"North Indian,",3000,"Paan Ice Cream, Biryani, Coffee, Pindi Chole, Tii, Garlic Naan, Thali"
7,https://www.zomato.com/pune/ojiconradpunebundgarden,"oji  Conrad Pune
                                    ",Fine Dining,"Conrad Pune, Bund Garden Road",4.1,199,,,"Thai,Japanese,Chinese,",3000,"Sushi, Coctails, Salmon, Chicen Clay Pot, ung Pao Chicen, Moctails, Sashimi"
8,https://www.zomato.com/pune/feastsheratongrandbundgarden,"Feast  Sheraton Grand
                                    ",Fine Dining,"Sheraton Grand, Bund Garden Road",4.5,577,,,"European,Asian,North Indian,",3000,"Pasta, Salad, Sea Food, Coffee, Paan Ice Cream, Fish, Lamb"
9,https://www.zomato.com/pune/aasmanatheritzcarltonyerawada,"Aasmana: The RitzCarlton
                                    ",Fine Dining,"Ritz Carlton, Yerwada",3.7,22,,,"Mughlai,Biryani,ebab,North Indian,",3000,
10,https://www.zomato.com/pune/abanaconradpunebundgarden,"abana  Conrad Pune
                                    ",Lounge,"Conrad Pune, Bund Garden Road",4,95,,,"Italian,Continental,",3000,"Pizza, Fish"
11,https://www.zomato.com/pune/masuconradpunebundgarden,"Masu  Conrad Pune
                                    ",Bar,"Conrad Pune, Bund Garden Road",3.8,79,,,"Asian,",3000,Coctails
12,https://www.zomato.com/pune/level12doubletreebyhiltonhotelchinchwad,"Level 12  DoubleTree By Hilton Hotel
                                    ","Lounge,Fine Dining",DoubleTree By Hilton Hotel,4.2,336,,,"Bar Food,Mughlai,North Indian,",3000,"Biryani, Butter Chicen, ulfi, Amritsari ulcha, Chaat, Veg Platter, Moctails"
13,https://www.zomato.com/pune/itschtheohoteloregaonpar,"itsch  The O Hotel
                                    ",Fine Dining,"The O Hotel, oregaon Par",3.9,227,,,"North Indian,European,Italian,",2900,"Salad, Pasta, Pizza, Coctails, Aloo Tii, Rasmalai, Cheesecae"
14,https://www.zomato.com/pune/rooftopbarsheratongrandbundgarden,"Roof Top Bar  Sheraton Grand
                                    ",Casual Dining,Bund Garden Road,3.4,21,,,"ebab,Seafood,North Indian,",2900,
15,https://www.zomato.com/pune/connexionsloungebarramadaplazahinjawadi,"Connexions Lounge & Bar  Ramada Plaza
                                    ","Lounge,Bar","Ramada Plaza, Hinjewadi",3.4,19,,,"Fast Food,Finger Food,",2900,
16,https://www.zomato.com/pune/asianharbourvivantapunehinjawadi,"Asian Harbour  Vivanta Pune
                                    ",Casual Dining,"Vivanta Pune, Hinjewadi",3.6,23,,,"Asian,",2700,
17,https://www.zomato.com/pune/oaloungemarriottsuitespunemundhwa,"Oa Lounge  Marriott Suites Pune
                                    ",Lounge,Marriott Suites Pune,4.2,845,,,"Finger Food,",2700,"Coctails, Pizza, Wine"
18,https://www.zomato.com/thecafe,"The Cafè  Hyatt Regency Pune
                                    ",Fine Dining,"The Hyatt Regency, Nagar Road",4.3,675,,,"Continental,Asian,North Indian,",2600,"Salad, Sushi, Fish, Biryani, Noodle, Chaat, Panipuri"
19,https://www.zomato.com/pune/eightyeighthyattpunealyaninagar,"Eighty Eight  Hyatt Pune
                                    ",Fine Dining,"Hyatt Pune, Nagar Road",3.8,310,,,"Healthy Food,Italian,North Indian,Continental,",2600,"Pizza, Pasta, Salad, Breafast Buffet, Fish, Tea, Risotto"
20,https://www.zomato.com/pune/easybluediamondoregaonpar,"Easy  Blue Diamond
                                    ",Lounge,"Blue Diamond, oregaon Par",3.5,38,,,"Finger Food,Continental,",2600,
21,https://www.zomato.com/pune/paashajwmarriottpunesenapatibapatroad,"Paasha  JW Marriott Pune
                                    ",Fine Dining,"JW Marriott Pune, Senapati Bapat Road",4.8,3319,,,"Biryani,ebab,North Indian,",2500,"Coctails, Moctails, Biryani, Dal Mahani, Wine, Paneer Tia, Murgh Peshawari"
22,https://www.zomato.com/pune/evvivasyloungecrowneplazapunecitycentrebundgarden,"Evviva Sy Lounge  Crowne Plaza Pune City Centre
                                    ",Lounge,"Crowne Plaza Pune City Centre, Bund Garden Road",4.3,744,,,"Mexican,ebab,Bar Food,",2500,"Coctails, Paneer Tia, Nachos, Paratha, Mojito, Salad, Murgh Peshawari"
23,https://www.zomato.com/pune/mosaiccrowneplazapunecitycentrebundgarden,"Mosaic  Crowne Plaza Pune City Centre
                                    ",Casual Dining,"Crowne Plaza Pune City Centre, Bund Garden Road",4.1,294,,,"Fast Food,North Indian,",2500,"Roti, Salad, Chai, Dahi Vada, Coffee, Paratha, Dal Bati"
24,https://www.zomato.com/pune/uiyotheritzcarltonyerawada,"Uiyo: The RitzCarlton
                                    ",Fine Dining,"Ritz Carlton, Yerwada",3.9,21,,,"Asian,Japanese,",2500,
25,https://www.zomato.com/pune/miamijwmarriottpunesenapatibapatroad,"MiaMi  JW Marriott Pune
                                    ",Club,"JW Marriott Pune, Senapati Bapat Road",4.4,2074,,,"Finger Food,",2500,"Coctails, Moctails, Beer, Pizza, Chicen Wings, Fire Shots, Fries"
26,https://www.zomato.com/pune/tgifridaysmagarpatta,"TGI Fridays
                                    ","Bar,Casual Dining","Seasons Mall, Magarpatta ",4.1,1360,,,"Desserts,Salad,Italian,Mexican,American,",2500,"Coctails, Burgers, Nachos, Pizza, Pasta, Beer, Chicen Wings"
27,https://www.zomato.com/pune/chingarisheratongrandbundgarden,"Chingari  Sheraton Grand
                                    ",Fine Dining,"Sheraton Grand, Bund Garden Road",4.2,559,,,"Mughlai,North Indian,",2500,"Chicen Dum Biryani, Butter Chicen, Galauti ebab, Dal Mahani, Dal Tii, Chicen ebab, Coctails"
28,https://www.zomato.com/pune/thehouseofmedicithewestinmundhwa,"The House Of Medici  The Westin
                                    ",Lounge,"The Westin, Mundhwa",3.9,284,,,"Continental,Asian,",2500,"Coctails, Onion Rings, Risotto, Beer"
29,https://www.zomato.com/pune/whisperingbamboobluediamondoregaonpar,"Whispering Bamboo  Blue Diamond
                                    ",Fine Dining,"Blue Diamond, oregaon Par",4.3,244,,,"Asian,Chinese,",2500,"Noodle, Lamb, Dumplings, Sweet Corn Chicen Soup, Clear Soup, imchi, Golden Fried Prawns"
30,https://www.zomato.com/pune/eurisamundhwa,"Eurisa
                                    ","Lounge,Casual Dining",Mundhwa,4.2,1088,,,"Salad,Gree,Mediterranean,Italian,Finger Food,",2500,"Coctails, Salad, Pizza, Moctails, Balava, Pasta, Tiramisu"
31,https://www.zomato.com/pune/mysticmasalabluediamondoregaonpar,"Mystic Masala  Blue Diamond
                                    ",Fine Dining,"Blue Diamond, oregaon Par",4.1,168,,,"Maharashtrian,Mughlai,North Indian,",2500,"Mutton Suha, Fish, Stuffed Mushroom, Salad, Lassi, Rolls, Sol adhi"
32,https://www.zomato.com/pune/bar101jwmarriottpunesenapatibapatroad,"Bar 101  JW Marriott Pune
                                    ",Bar,"JW Marriott Pune, Senapati Bapat Road",3.9,56,,,"Finger Food,",2500,
33,https://www.zomato.com/coffeetococtailsbar,"Coffee to Coctails Bar  Hyatt Place
                                    ",Fine Dining,"Hyatt Place, Hinjewadi  ",3.6,30,,,"North Indian,",2500,
34,https://www.zomato.com/pune/villabistrolonavala,"Villa Bistro
                                    ","Casual Dining,Bar",Lonavala,3.8,49,,,"Chinese,North Indian,Beverages,Finger Food,",2500,
35,https://www.zomato.com/pune/syeloungebarradissonbluhotelharadi,"Sye Lounge Bar  Radisson Blu Hotel
                                    ",Bar,"Radisson Blu Hotel, haradi",3.1,35,,,"Continental,Finger Food,",2500,
36,https://www.zomato.com/pune/zenbarlavasa,"Zen Bar
                                    ",Bar,"Hotel Mercure, Lavasa",,,,,"Finger Food,",2400,
37,https://www.zomato.com/pune/payathaethnicfoothillrestauranthadapsar,"Payatha  Ethnic Foothill Restaurant
                                    ",Casual Dining,"Fort Jadhavgadh, Hadapsar",3.4,88,,,"North Indian,Maharashtrian,",2400,"Rabri, Fish, Malpua, Pasta"
38,https://www.zomato.com/pune/botecorestaurantebrasileirooregaonpar,"Boteco  Restaurante Brasileiro
                                    ","Casual Dining,Bar",oregaon Par,4.8,764,4.1,496,"South American,Stea,Brazilian,",2300,"Coctails, Stea, Profiterole, Por Momo, Lamb, Churros, Salad"
39,https://www.zomato.com/pune/independencebrewingcompanymundhwa,"Independence Brewing Company
                                    ","Bar,Casual Dining",Mundhwa,4.6,2505,,,"Fast Food,Malwani,North Indian,Continental,",2300,"Beer, Nachos, Moctails, Beef Burger, Corn Chaat, Chocolate Mousse, Haryali Paneer Tia"
40,https://www.zomato.com/pune/buzzvivantapunehinjawadi,"Buzz  Vivanta Pune
                                    ",Casual Dining,"Vivanta Pune, Hinjewadi",4.3,456,,,"Beverages,Fast Food,Mughlai,Continental,Italian,Healthy Food,North Indian,",2300,"Salad, Pizza, Moctails, Pasta, Noodle, Chicen Grill, Fish"
41,https://www.zomato.com/pune/chaptersevensybaritchenwaad,"Chapter Seven Sybar & itchen
                                    ","Bar,Casual Dining",Waad,4,402,3.2,33,"Chinese,North Indian,Italian,Bar Food,",2300,"Moctails, Coctails, Brownie, Peri Peri Chicen, Pepper Chicen, Naan, Paneer Peri Peri"
42,https://www.zomato.com/pune/spiceitchenjwmarriottpunesenapatibapatroad,"Spice itchen  JW Marriott Pune
                                    ",Fine Dining,"JW Marriott Pune, Senapati Bapat Road",4.5,1757,,,"European,South Indian,North Indian,Asian,Italian,",2200,"Salad, Pizza, Waffles, Dal Mahani, Noodle, Pasta, Breafast Buffet"
43,https://www.zomato.com/pune/1000oaseaststreet,"1000 Oas
                                    ","Casual Dining,Bar",East Street,4.4,1902,3.9,60,"Bar Food,Seafood,Mughlai,North Indian,",2200,"Coctails, Tandoori Mushrooms, Dal Mahani, Chicen Biryani, Long Island Iced Tea, Moctails, Naan"
44,https://www.zomato.com/pune/cubalibrevimannagar,"Cuba Libre
                                    ","Bar,Casual Dining","Phoenix Maret City, Viman Nagar",4,951,,,"Beverages,North Indian,Italian,Continental,Finger Food,",2200,"Coctails, Fish, Pizza, Nachos, Chicen Wings, Fries, Stuffed Chicen"
45,https://www.zomato.com/pune/thegreatababfactoryradissonbluhotelharadi,"The Great abab Factory  Radisson Blu Hotel
                                    ","Fine Dining,Bar","Radisson Blu Hotel, haradi",4.2,415,,,"North Indian,Mughlai,",2200,"Galauti ebab, Biryani, ulfi, Paan Ice Cream, Gulab Jamun, Moctails, Phirni"
46,https://www.zomato.com/pune/felixbarramadaplazahinjawadi,"Felix Bar  Ramada Plaza
                                    ",Lounge,"Ramada Plaza, Hinjewadi",3.3,26,,,"Finger Food,",2200,
47,https://www.zomato.com/pune/blinqueparcestiquevimannagar,"Blinque  Parc Estique
                                    ",Bar,"Parc Estique, Viman Nagar",3.2,36,,,"Finger Food,",2200,
48,https://www.zomato.com/pune/mixhotelroyalorchidcentralalyaninagar,"Mix  Hotel Royal Orchid Central
                                    ",Lounge,Hotel Royal Orchid Central alyani Nagar,3.4,15,,,"North Indian,Continental,Finger Food,",2200,
49,https://www.zomato.com/pune/savyarasaoregaonpar,"Savya Rasa
                                    ","Fine Dining,Bar",oregaon Par,4.9,1245,4.1,223,"Chettinad,erala,Mangalorean,South Indian,",2100,"Appam, Neer Dosa, Coctails, Fish, Vegetable Stew, Coffee, Paratha"
50,https://www.zomato.com/gallerycafepune,"24/7 Gallery Café  Hyatt Place
                                    ","Fine Dining,Bar","Hyatt Place, Hinjewadi  ",3.9,322,,,"Desserts,Continental,Chinese,North Indian,",2100,"Salad, Chaat, Fish, Chicen Tia, Lunch Buffet, Dal Mahani, Brownie"
51,https://www.zomato.com/pune/momo2gocourtyardbymarriottpunehinjewadihinjawadi,"MoMo 2Go  Courtyard By Marriott Pune Hinjewadi
                                    ",Casual Dining,"Courtyard By Marriott, Hinjewadi",3.9,118,,,"Beverages,Desserts,North Indian,Thai,Fast Food,Maharashtrian,",2100,"Salad, Fish, Brownie Chocolate, Pizza, Noodle, Momos, Pasta"
52,https://www.zomato.com/pune/sensesmarriottsuitespunemundhwa,"Senses  Marriott Suites Pune
                                    ","Fine Dining,Bar",Marriott Suites Pune,4.4,713,,,"Desserts,Italian,Fast Food,Salad,North Indian,Asian,Continental,",2100,"Salad, Chicen Biryani, Fish, Pasta, Gulab Jamun, Lunch Buffet, Moctails"
53,https://www.zomato.com/pune/cafe24lonavala,"Cafe 24
                                    ","Fine Dining,Bar",Della Adventure Resort,4.4,885,,,"Asian,North Indian,Italian,European,Continental,",2100,"Biryani, Pizza, Moctails, Coffee, Pasta, Coctails, Salad"
54,https://www.zomato.com/pune/purandadhabapridehotelshivajinagar,"Puran Da Dhaba  Pride Hotel
                                    ",Casual Dining,The Pride Hotel Shivaji Nagar,3.9,234,,,"North Indian,",2100,"Mae i Roti, Sarso Da Saag, Balushahi, Chaat, Rabri, Aloo Tii, Jalebi"
55,https://www.zomato.com/pune/xtasyloungebarshivajinagar,"Xtasy Lounge Bar
                                    ","Lounge,Casual Dining",The Pride Hotel Shivaji Nagar,3.4,31,,,"North Indian,Continental,",2100,
56,https://www.zomato.com/pune/amnesiaoldmumbaipunehighway,"Amnesia
                                    ","Casual Dining,Bar",Hotel Orritel Convention & Wedding Resort,2.9,4,,,"Finger Food,North Indian,",2100,
57,https://www.zomato.com/pune/littleitalyondhwa,"Little Italy
                                    ",Casual Dining,ondhwa,4.2,687,4.2,756,"Beverages,Salad,Pizza,Mexican,Italian,",2000,"Pizza, Nachos, Chocolate Bomb, Ravioli, Lasagne, Pasta Barbaresca, Spaghetti"
58,https://www.zomato.com/pune/effingut2baner,"Effingut
                                    ",Pub,Baner,4.7,2894,4.5,649,"Asian,Italian,Mughlai,North Indian,Continental,",2000,"Apple Cider, Craft Beer, Nachos, Coctails, Buffalo Wings, Hefeweizen, Brownie Chocolate"
59,https://www.zomato.com/pune/spicefactoryharadi,"Spice Factory
                                    ","Casual Dining,Bar",haradi,4.2,1675,3,2868,"European,North Indian,Chinese,",2000,"Coctails, Brownie, Moctails, Biryani, Dal Mahani, Tandoori Chicen, Paneer Chatpata Tia"
60,https://www.zomato.com/pune/littleitalyondhwa,"Little Italy
                                    ",Casual Dining,ondhwa,4.2,687,4.2,756,"Beverages,Salad,Pizza,Mexican,Italian,",2000,"Pizza, Nachos, Chocolate Bomb, Ravioli, Lasagne, Pasta Barbaresca, Spaghetti"
61,https://www.zomato.com/pune/littleitalybundgarden,"Little Italy
                                    ",Casual Dining,Bund Garden Road,4.5,1126,3.9,876,"Beverages,Salad,Pizza,Mexican,Italian,",2000,"Pasta, Pizza, Nachos, Salad, Chocolate Bomb, Mushroom Soup, Tiramisu"
62,https://www.zomato.com/pune/littleitalychinchwad,"Little Italy
                                    ",Casual Dining,Chinchwad,4.2,640,4,640,"Beverages,Mexican,Italian,",2000,"Pasta, Pizza, Nachos, Salad, Brownie, Tiramisu, Moctails"
63,https://www.zomato.com/pune/littleitalyshivajinagar,"Little Italy
                                    ","Casual Dining,Bar",Shivaji Nagar,4.5,2698,4.5,847,"Beverages,Mexican,Italian,",1500,"Pasta, Pizza, Nachos, Tiramisu, Lasagne, Salad, Chocolate Bomb"
64,https://www.zomato.com/pune/littleitalyharadi,"Little Italy
                                    ",,haradi,3.4,72,,,"Mexican,Italian,",200,
65,https://www.zomato.com/pune/shishajazzcafemundhwa,"Shisha Jazz Cafe
                                    ","Lounge,Casual Dining","ABC Farms,Mundhwa",4.4,2843,3.9,30,"Continental,North Indian,Iranian,",2000,"Beer, Chicen Lasagne, Coctails, Butter Chicen, Nachos, Veg Lasagna, Chaat"
66,https://www.zomato.com/pune/flyhighhinjawadi,"Fly High
                                    ",Bar,Hinjawadi,4.2,1026,3.6,492,"Thai,Seafood,North Indian,Chinese,Italian,Continental,",2000,"Fish, Peri Peri Chicen, Chicen Nachos, Coctails, Biryani, Long Island Iced Tea, Moctails"
67,https://www.zomato.com/pune/thedailyallday1oregaonpar,"The Daily All Day
                                    ","Casual Dining,Bar",oregaon Par,4.5,898,4.4,341,"Italian,Continental,Asian,European,",2000,"Coctails, Drunen Prawn, Moctails, Vanilla Ice Cream, Salad, Panna Cotta, Beer"
68,https://www.zomato.com/pune/latitudebluediamondoregaonpar,"Latitude  Blue Diamond
                                    ",Fine Dining,"Blue Diamond, oregaon Par",4.3,753,,,"Salad,South Indian,European,Italian,Mediterranean,North Indian,",2000,"Pizza, Biryani, Pasta, Fish, Salad, eema Pav, Tea"
69,https://www.zomato.com/pune/marmaladeaundh,"Marmalade
                                    ",Casual Dining,Aundh,3.7,23,,,"Beverages,Desserts,Italian,",2000,
70,https://www.zomato.com/pune/cafe1730haradi,"Cafe 1730
                                    ","Bar,Casual Dining","City Hub @ WTC, haradi",4.5,1705,3.8,444,"North Indian,Goan,Continental,Italian,",2000,"Pasta, Pizza, Butter Chicen, Lasagne, Chicen Stea, Nachos, Salad"
71,https://www.zomato.com/pune/retoxvimannagar,"Retox
                                    ","Pub,Casual Dining",Viman Nagar,4.4,1599,,,"North Indian,European,Asian,",2000,"Coctails, Fries, Long Island Iced Tea, Burgers, Nachos, Moctails, Dal ichadi"
72,https://www.zomato.com/pune/thefactorybaner,"The  Factory
                                    ","Casual Dining,Lounge",Baner,4.6,3742,3.9,252,"Beverages,Biryani,Charcoal Chicen,Salad,Desserts,North Indian,Italian,Continental,",2000,"Pasta, Salad, Cheesecae, Coctails, Pizza, Peri Peri Chicen, Caramel Panna Cotta"
73,https://www.zomato.com/pune/threeitchensrestaurantandbartheritzcarltonyerawada,"Three itchens Restaurant And Bar: The RitzCarlton
                                    ",Casual Dining,"Ritz Carlton, Yerwada",4,54,,,"European,Asian,North Indian,",2000,
74,https://www.zomato.com/pune/dailytreatsthewestinmundhwa,"Daily Treats  The Westin
                                    ","Café,Dessert Parlor","The Westin, Mundhwa",4,198,,,"Beverages,Continental,Cafe,",2000,"Coffee, Cappuccino, Dal Tada, Tea, Fruit Pastry, Burgers, Hot Chocolate"
75,https://www.zomato.com/pune/the1stbrewhousethecorinthiansnibmroad,"The 1st Brewhouse  The Corinthians
                                    ","Microbrewery,Pub","The Corinthians, ondhawa",4.4,2240,,,"North Indian,Finger Food,",2000,"Apple Cider, Chilli Chicen, Coctails, Pasta, Craft Beer, Moctails, Masala Peanuts"
76,https://www.zomato.com/pune/cafédelhiheightsvimannagar,"Café Delhi Heights
                                    ","Casual Dining,Café","Phoenix Maret City, Viman Nagar",4.3,587,3.5,81,"Cafe,Continental,Modern Indian,Asian,",2000,"Galauti ebab, Burgers, Pizza, Coffee, Salad, Pasta, Dal Mahani"
77,https://www.zomato.com/pune/zetahyattregencypunevimannagar,"Zeta  Hyatt Regency Pune
                                    ",Casual Dining,"The Hyatt Regency, Nagar Road",4.4,288,,,"Italian,Continental,European,",2000,"Salad, Tiramisu, Chocolate Mousse, Cauliflower Soup, Burgers, Ravioli, Bannoffee Pie"
78,https://www.zomato.com/pune/classicroccafecomedyalyaninagar,"Classic Roc Cafe & Comedy
                                    ","Bar,Casual Dining",alyani Nagar,4.5,2933,3.9,363,"North Indian,Asian,Italian,Continental,Bar Food,",2000,"Coffee, Coctails, Beer, Moctails, Pasta, Nachos, Chicen Biryani"
79,https://www.zomato.com/pune/punjabgrillvimannagar,"Punjab Grill
                                    ",Casual Dining,"Phoenix Maret City, Viman Nagar",4.2,1742,3.7,703,"Mughlai,North Indian,",2000,"Dal Mahani, Paan Shot, Butter Chicen, Chicen Biryani, Chicen Tia, Murgh Lababdar, Paneer Lababdar"
80,https://www.zomato.com/pune/sorrisomarriottsuitespunemundhwa,"Sorriso Marriott Suites Pune
                                    ",Casual Dining,Marriott Suites Pune,4.2,241,,,"Italian,",2000,"Pasta, Tiramisu, Wine, Salad, Por Burger, Thin Crust Pizza, Coctails"
81,https://www.zomato.com/pune/sunnydadhabaoldmumbaipunehighway,"Sunny Da Dhaba
                                    ",Dhaba,Old MumbaiPune Highway,3.9,833,,,"Chinese,Mughlai,North Indian,",2000,"Butter Chicen, Lassi, Dal Mahani, Rumali Roti, Tandoori Chicen, Lamb, Chicen Lamba"
82,https://www.zomato.com/pune/groundup1vimannagar,"Ground Up
                                    ",Casual Dining,Viman Nagar,4.1,83,,,"Mexican,Continental,Asian,",2000,"Sandwich, Chocolate Tart, Banh Mi, Noodle, Tomatillo Salsa"
83,https://www.zomato.com/pune/theeateryfourpointsbysheraton1vimannagar,"The Eatery  Four Points by Sheraton
                                    ","Casual Dining,Bar","Four Points by Sheraton, Viman Nagar",4,258,3.9,41,"Italian,Asian,South Indian,North Indian,",2000,"Biryani, Breafast Buffet, Fish, Sandwich, Croissant, Waffles, Tea"
84,https://www.zomato.com/pune/thefishbowlhyattpunealyaninagar,"The Fishbowl  Hyatt Pune
                                    ",Lounge,"Hyatt Pune, Nagar Road",4,154,,,"Finger Food,",2000,"Coctails, Mutton Seeh ebab, Pizza, Fish Bowl"
85,https://www.zomato.com/pune/arirangrestaurantharadi,"Arirang Restaurant
                                    ",Casual Dining,haradi,3.2,4,,,"orean,",2000,
86,https://www.zomato.com/pune/1loungeandrestaurantmundhwa,"1 Lounge and Restaurant
                                    ",Lounge,Mundhwa,4,848,3.9,67,"Mughlai,North Indian,European,Finger Food,",2000,"Coctails, Moctails, Mashed Potato, Thin Crust Pizza, Cheese Balls, Pasta, Fish Tia"
87,https://www.zomato.com/pune/plungealldayitchenandbaroregaonpar,"Plunge  All Day itchen and Bar
                                    ","Bar,Casual Dining",oregaon Par,4.2,347,,,"Chinese,North Indian,Continental,",2000,"Coctails, Pizza, White Sauce Pasta, Moctails, Naan, Lasagne, Jalapeno Nuggets"
88,https://www.zomato.com/pune/theculthousemagarpatta,"The Cult  House
                                    ","Lounge,Casual Dining",Magarpatta,3.6,120,,,"Bar Food,Asian,Finger Food,Sushi,Continental,Modern Indian,",2000,Dumplings
89,https://www.zomato.com/pune/carmineradissonbluhotelharadi,"Carmine  Radisson Blu Hotel
                                    ",Casual Dining,"Radisson Blu Hotel, haradi",3.8,161,,,"Mughlai,Continental,North Indian,",2000,"Pasta, Salad, Misal, Healthy Breafast, Noodle, Smoey Chicen"
90,https://www.zomato.com/pune/soanovotelvimannagar,"Soa  Novotel
                                    ",Lounge,"Novotel, Nagar Road",3.5,41,,,"American,Italian,North Indian,",2000,
91,https://www.zomato.com/pune/oaleafatoawoodresidencebundgarden,"Oaleaf at Oawood Residence
                                    ",Casual Dining,Bund Garden Road,3.3,34,,,"North Indian,Continental,Asian,Italian,",2000,
92,https://www.zomato.com/pune/barcodenovotelvimannagar,"Bar Code  Novotel
                                    ",Bar,"Novotel, Nagar Road",3.3,32,,,"Finger Food,",2000,
93,https://www.zomato.com/pune/dumbdumberfcroad,"Dumb & Dumber
                                    ","Bar,Casual Dining",FC Road,3.4,122,,,"European,Bar Food,Fast Food,",2000,"Coctails, Butter Chicen, Pizza, Tandoori Chicen, Chicen Tia, Naan, Nachos"
94,https://www.zomato.com/pune/xanaduambrosiaresortspabavdhan,"Xanadu  Ambrosia Resort & Spa
                                    ",Lounge,Ambrosia Resort and Spa,3.7,92,,,"Finger Food,",2000,"Coctails, Beer, Nachos"
95,https://www.zomato.com/pune/anytimecoffeeshopbaner,"Anytime Coffee Shop
                                    ",Fine Dining,Pancard Clubs,2.9,12,,,"Chinese,Continental,North Indian,",2000,
96,https://www.zomato.com/pune/thechineserestaurantmundhwa,"The Chinese Restaurant
                                    ",Fine Dining,Mundhwa,,,,,"Cantonese,Chinese,",2000,
97,https://www.zomato.com/pune/thelongbarwaad,"The Long Bar
                                    ","Bar,Casual Dining",Waad,3.8,29,,,"American,Chinese,South Indian,Mughlai,Continental,",2000,
98,https://www.zomato.com/pune/nation330bavdhan,"Nation 330
                                    ","Pub,Casual Dining","Aditya Shagun Mall, Bavdhan",3.8,55,,,"Mediterranean,Italian,",2000,
99,https://www.zomato.com/pune/coffeeshopfariyasholidayresortlonavala,"Coffee Shop  Fariyas Holiday Resort
                                    ",Casual Dining,"Fariyas Holiday Resort, Lonavala",3.7,68,,,"North Indian,Chinese,Continental,",2000,"Fish, Sandwich"
100,https://www.zomato.com/pune/fusionfantaseaerandwane,"Fusion Fantasea
                                    ","Bar,Casual Dining",Erandwane,,,,,"Chinese,Mughlai,Malwani,North Indian,Continental,",2000,
101,https://www.zomato.com/thesinglemaltandco,"The Single Malt And Co.  Hyatt Regency Pune
                                    ",Bar,"The Hyatt Regency, Nagar Road",3.9,102,,,"Finger Food,",1950,"Beer, Coctails"
102,https://www.zomato.com/pune/thebarstocexchangefcroad,"The Bar Stoc Exchange
                                    ","Pub,Casual Dining",FC Road,,,,,"Italian,North Indian,Chinese,Continental,",1900,
103,https://www.zomato.com/pune/rainforestrestobarvimannagar,"Rainforest Resto Bar
                                    ","Bar,Casual Dining","Phoenix Maret City, Viman Nagar",4.2,1937,,,"Desserts,Salad,Italian,Mughlai,Continental,Chinese,North Indian,",1900,"Coctails, Beer, Moctails, Pasta, Mojito, Paneer Sizzler, Chicen Tia"
104,https://www.zomato.com/pune/pnfrestaurantbarlonavala,"PNF Restaurant & Bar
                                    ",Casual Dining,Della Adventure Resort,4.3,580,,,"Finger Food,Asian,North Indian,",1900,"Gulab Jamun, Naan, Tandoori Roti, Haa Noodles"
105,https://www.zomato.com/pune/p18lonavala,"P18
                                    ","Lounge,Casual Dining",Della Adventure Resort,3.9,125,,,"Finger Food,Asian,North Indian,",1900,
106,https://www.zomato.com/pune/malaaspiceoregaonpar,"Malaa Spice
                                    ","Casual Dining,Bar",oregaon Par,4.7,4872,4.1,5311,"Salad,Asian,orean,Japanese,Vietnamese,Thai,Malaysian,",1800,"Coctails, Mutton Chops, Salad, Lamb Chops, Wine, Fish, Apple Pie"
107,https://www.zomato.com/pune/tahttherooftoploungechinchwad,"TAHT  The Rooftop Lounge
                                    ","Lounge,Casual Dining",Chinchwad,3.7,226,3.5,116,"Finger Food,Chinese,North Indian,",1800,"Moctails, Tandoori Chicen, Brownie, Murgh Platter, Sea Food, Coctails, Murgh Angara"
